month,day,hour,day_type,cooling_demand,dhw_demand,non_shiftable_load,occupant_count,indoor_dry_bulb_temperature,indoor_relative_humidity
1,2,4,0,1.069966,0.01061390292084149,5.695838536643427,5.04,23.03313,34.47621
1,2,5,0,0.186367,1.9004977235822311,5.695838536643427,5.04,22.72305,32.82272
1,2,6,0,0.035708,1.6550125713391757,9.113341658629484,5.04,22.46441,29.482
1,2,7,0,0.0484,2.2537543852705193,9.113341658629484,5.04,22.35703,31.9455
1,2,8,0,0.0,3.1994932402766154,9.113341658629484,4.026627,22.55109,32.42316
1,2,9,0,0.0,1.831101824165995,11.717151805638393,2.978782,23.29061,27.55884
1,2,10,0,0.0,0.014154392979181293,11.717151805638393,0.0,24.15511,24.07242
1,2,11,0,0.0,0.009626778989419542,11.717151805638393,0.0,25.14738,23.39404
1,2,12,0,0.0,0.007573036445964915,11.717151805638393,0.0,25.82854,22.86832
1,2,13,0,0.0,1.0172194242917356,13.181794830470835,1.504127,26.98727,21.85365
1,2,14,0,0.0,0.004297975457736517,13.181794830470835,2.578721,27.72393,21.56052
1,2,15,0,0.0,0.007255952449604919,13.181794830470835,3.08239,28.16311,21.99939
1,2,16,0,0.0,0.007797628367107829,13.181794830470835,3.026576,28.2767,21.37398
1,2,17,0,0.0,0.004762788338573105,19.528586342730655,3.176893,27.93876,20.66298
1,2,18,0,0.0,2.0144649571222004,19.528586342730655,3.011448,26.97859,24.79665
1,2,19,0,0.0,2.2072042239461416,19.528586342730655,3.956988,26.26922,34.34734
1,2,20,0,16.44075,4.217300027994794,19.528586342730655,4.585412,24.29955,42.93664
1,2,21,0,11.28083,2.5536073201060314,11.391677073286854,5.04,23.90431,43.14523
1,2,22,0,8.408134,1.9275997532192357,11.391677073286854,5.04,23.73209,47.15393
1,2,23,0,6.586339,0.007858920991862072,7.974173951300797,5.04,23.59456,49.86664
1,3,0,0,4.50452,0.011953462027831908,5.695838536643427,5.04,23.46045,44.73782
1,3,1,0,3.313021,0.009556943895991278,5.9473428322922155,5.04,23.32927,38.67997
1,3,2,0,3.44769,0.012161597757379766,5.9473428322922155,5.04,23.25081,45.22388
1,3,3,0,1.753269,0.007529498012195421,5.9473428322922155,5.04,23.09605,46.13999
1,3,4,0,0.523734,0.008845066946546696,5.9473428322922155,5.04,22.88422,43.37315
1,3,5,0,0.106124,1.7509601246876496,5.9473428322922155,5.04,22.58416,45.43747
1,3,6,0,0.0,1.9823602787653463,9.515748531667546,5.04,22.244,41.62931
1,3,7,0,0.0,4.011194837373804,9.515748531667546,5.04,22.04589,33.03023
1,3,8,0,0.0,1.2414947741871807,9.515748531667546,4.030074,22.21608,29.92678
1,3,9,0,0.0,1.695402991493515,12.234531993459454,2.996411,23.04685,29.03498
1,3,10,0,0.0,0.010009172508825957,12.234531993459454,0.0,23.88289,28.26232
1,3,11,0,0.0,0.006953195353739378,12.234531993459454,0.0,24.81266,25.30428
1,3,12,0,0.0,0.009237096691182167,12.234531993459454,0.0,25.75669,24.81999
1,3,13,0,0.0,1.619853006392064,13.763847499783003,1.486668,26.87901,22.05968
1,3,14,0,0.0,0.004127137212092799,13.763847499783003,2.645713,27.45778,20.24713
1,3,15,0,0.0,0.005674463068098094,13.763847499783003,3.200961,27.95228,21.45818
1,3,16,0,0.0,0.016864815435334544,13.763847499783003,3.060902,28.15627,25.21721
1,3,17,0,0.0,0.014483839633495366,20.390886655765758,3.16642,27.95166,27.28334
1,3,18,0,0.0,8.003280709105105,20.390886655765758,2.927273,27.07616,31.09334
1,3,19,0,0.0,4.252268553694146,20.390886655765758,3.93367,26.11952,39.34107
1,3,20,0,14.14326,2.863669409883402,20.390886655765758,4.647973,24.21112,48.0424
1,3,21,0,9.323699,0.009661085448540548,11.894685664584431,5.04,23.83841,49.74047
1,3,22,0,7.147461,4.325682410866489,11.894685664584431,5.04,23.6736,50.67404
1,3,23,0,5.999714,0.020475539777661707,8.326279965209102,5.04,23.54687,49.53592
1,4,0,0,4.207195,0.0019407423050926305,5.9473428322922155,5.04,23.41207,50.12328
1,4,1,0,2.93799,0.01788227183411191,6.066036091160209,5.04,23.2722,49.50639
1,4,2,0,1.774495,0.01580068800287015,6.066036091160209,5.04,23.12654,45.28973
1,4,3,0,0.660045,0.018635431958752405,6.066036091160209,5.04,22.92771,42.89674
1,4,4,0,0.318287,0.005834047975670317,6.066036091160209,5.04,22.73111,38.19825
1,4,5,0,0.069504,4.48296263490051,6.066036091160209,5.04,22.47415,38.68597
1,4,6,0,0.0,2.826229057781908,9.705657745856335,5.04,22.14062,43.91448
1,4,7,0,0.0,1.8083045346742417,9.705657745856335,5.04,21.94314,43.23975
1,4,8,0,0.0,4.929734035780222,9.705657745856335,4.031438,22.01618,42.0591
1,4,9,0,0.0,0.927002537778066,12.478700946549507,3.006736,22.77516,37.15025
1,4,10,0,0.0,0.005863860845245293,12.478700946549507,0.0,23.67576,30.2774
1,4,11,0,0.0,0.012208458609408642,12.478700946549507,0.0,24.76282,24.63733
1,4,12,0,0.0,0.9690058215543651,12.478700946549507,0.0,25.64305,22.11135
1,4,13,0,0.0,0.010476129595481767,14.038537552194471,1.533315,26.42949,20.81596
1,4,14,0,0.0,1.7186475227118319,14.038537552194471,2.859012,27.02709,20.15263
1,4,15,0,0.0,0.0009739513096677036,14.038537552194471,3.395651,27.4629,23.81195
1,4,16,0,0.0,0.008513551318200398,14.038537552194471,3.38787,27.43032,28.17807
1,4,17,0,0.0,0.011380624471760541,20.797834910915846,3.638543,26.95192,30.64068
1,4,18,0,0.0,1.2857592920716157,20.797834910915846,3.328709,26.21296,32.91176
1,4,19,0,0.0,3.9160346415791443,20.797834910915846,4.221397,25.34121,39.85671
1,4,20,0,10.38478,1.6595854119136249,20.797834910915846,4.787536,23.93505,46.55942
1,4,21,0,6.378743,2.889179183327999,12.132072182320417,5.04,23.6515,47.39139
1,4,22,0,4.271259,3.441973207749921,12.132072182320417,5.04,23.46069,48.65332
1,4,23,0,2.903894,0.01435171684873068,8.49245052762429,5.04,23.29154,47.83847
1,5,0,0,2.0471,0.005308422180419314,6.066036091160209,5.04,23.14538,43.93851
1,5,1,0,1.539987,0.016126057946284716,6.197047442640546,5.04,23.02735,45.15939
1,5,2,0,0.609465,0.011110789353291028,6.197047442640546,5.04,22.82703,44.84235
1,5,3,0,0.144234,0.01575122812629321,6.197047442640546,5.04,22.52238,38.58224
1,5,4,0,0.169162,0.004079771467923046,6.197047442640546,5.04,22.45016,33.78667
1,5,5,0,0.031783,1.1781953596137982,6.197047442640546,5.04,22.22609,31.47577
1,5,6,0,0.0,1.512357633234069,9.915275908224874,5.04,21.98301,32.0815
1,5,7,0,0.0,2.2795908793736115,9.915275908224874,5.04,21.66949,34.15611
1,5,8,0,0.0,2.630393947141915,9.915275908224874,4.032,21.81808,32.99817
1,5,9,0,0.0,1.8508605341484519,12.748209972074235,3.00673,22.58776,32.14463
1,5,10,0,0.0,0.01512335719420953,12.748209972074235,0.0,23.47341,33.03466
1,5,11,0,0.0,0.004944380576563338,12.748209972074235,0.0,24.2977,30.88926
1,5,12,0,0.0,-0.0029878362264674167,12.748209972074235,0.0,24.99156,27.21352
1,5,13,0,0.0,0.0031655067442519294,14.341735184038548,1.653436,25.69772,25.92298
1,5,14,0,0.0,0.01385217265686485,14.341735184038548,3.110367,26.24066,26.79632
1,5,15,0,0.0,0.010205026242210348,14.341735184038548,3.734803,26.63573,26.85377
1,5,16,0,0.0,0.01657781472658726,14.341735184038548,3.708756,26.68752,28.07584
1,5,17,0,0.0,0.011013580314479137,21.247016620123727,3.830997,26.42932,29.45876
1,5,18,0,0.0,1.5933127364018838,21.247016620123727,3.442491,25.64714,31.36818
1,5,19,0,0.0,1.8727695588439064,21.247016620123727,4.311339,25.18841,34.16005
1,5,20,0,10.00399,0.8917178684589656,21.247016620123727,4.715942,23.7646,39.87221
1,5,21,0,6.102371,1.901876583425861,12.394094885281092,5.04,23.48171,41.38247
1,5,22,0,3.805353,0.9242963159627527,12.394094885281092,5.04,23.29427,43.86991
1,5,23,0,2.089667,0.008535880090354078,8.675866419696764,5.04,23.1101,45.00209
1,6,0,1,0.83176,0.00944383387514987,6.197047442640546,5.04,22.89603,46.10828
1,6,1,1,0.456163,0.006723754440392304,6.372197358933648,5.04,22.70357,46.83469
1,6,2,1,0.132454,0.010426438203910472,6.372197358933648,5.04,22.46041,43.13068
1,6,3,1,0.023743,0.01151402605428601,6.372197358933648,5.04,22.24437,39.22642
1,6,4,1,0.0,0.012653099866363385,6.372197358933648,5.04,22.08042,38.13087
1,6,5,1,0.0,0.020672019909267987,6.372197358933648,5.04,21.91451,38.46278
1,6,6,1,0.0,2.8764350351255246,10.195515774293838,5.04,21.74505,37.52329
1,6,7,1,0.0,0.012504039554989885,10.195515774293838,5.04,21.56423,35.40195
1,6,8,1,0.0,0.010804485580991778,10.195515774293838,5.04,21.61204,34.48853
1,6,9,1,0.0,4.251220682528533,13.108518317324581,5.013293,22.38615,29.46868
1,6,10,1,0.0,0.0013657742730548636,13.108518317324581,4.893613,23.28505,27.04437
1,6,11,1,0.0,0.004380648891386503,13.108518317324581,4.415927,24.19969,27.72744
1,6,12,1,0.0,0.007668990406259315,13.108518317324581,3.678076,24.95832,24.70468
1,6,13,1,0.0,1.8941057625483022,14.747082043205376,2.436052,25.6532,21.28731
1,6,14,1,0.0,1.3218245418269972,14.747082043205376,1.549617,26.20831,21.01326
1,6,15,1,0.0,0.003955418583081057,14.747082043205376,0.748387,26.57875,22.9938
1,6,16,1,0.0,0.018051452248487813,14.747082043205376,0.0,26.6021,24.35821
1,6,17,1,0.0,0.012386599221337622,21.8475305288743,0.0,26.30911,27.06484
1,6,18,1,0.0,2.9433761665454723,21.8475305288743,0.0,25.66737,30.0964
1,6,19,1,0.0,2.3309989774030426,21.8475305288743,0.0,25.11355,33.47581
1,6,20,1,8.479883,5.169300863674663,21.8475305288743,0.9527659,23.68437,41.02137
1,6,21,1,4.386228,2.221265827843873,12.744394717867296,1.008,23.36192,45.22231
1,6,22,1,3.678949,2.422067456540471,12.744394717867296,4.032,23.21165,47.18032
1,6,23,1,2.364748,0.01184375904933143,8.921076302507107,4.032,23.05361,51.18328
1,7,0,1,1.847135,0.01031063281480672,6.372197358933648,5.04,22.93317,53.5074
1,7,1,1,0.968082,0.015241104093311624,5.826022414762811,5.04,22.78578,52.42923
1,7,2,1,0.322698,0.010035988125481834,5.826022414762811,5.04,22.50979,50.38361
1,7,3,1,0.268108,0.01259630391070593,5.826022414762811,5.04,22.38514,50.46248
1,7,4,1,0.062118,0.014460521541449063,5.826022414762811,5.04,22.16443,49.96865
1,7,5,1,0.0,2.199531009843202,5.826022414762811,5.04,21.8663,46.19628
1,7,6,1,0.0,1.5435543344009721,9.321635863620498,5.04,21.67458,43.40776
1,7,7,1,0.0,0.005033606206999313,9.321635863620498,5.04,21.47334,39.86703
1,7,8,1,0.0,1.9122283103410205,9.321635863620498,5.04,21.50549,36.24632
1,7,9,1,0.0,2.341088066463622,11.984958600504186,5.01979,22.29931,33.937
1,7,10,1,0.0,0.004190887285307931,11.984958600504186,4.886691,23.40393,31.42804
1,7,11,1,0.0,0.013925615412223986,11.984958600504186,4.319333,24.44944,26.86507
1,7,12,1,0.0,0.00755451301136912,11.984958600504186,3.543366,25.39283,23.51177
1,7,13,1,0.0,0.012609345847692141,13.48307745296175,2.308354,26.02926,24.16387
1,7,14,1,0.0,0.0022653895395459388,13.48307745296175,1.510717,26.40083,27.10222
1,7,15,1,0.0,0.004845647319859425,13.48307745296175,0.7435776,26.6831,29.04815
1,7,16,1,0.0,0.018487412806538497,13.48307745296175,0.0,26.71721,27.39215
1,7,17,1,0.0,0.006389089705191656,19.97493100084031,0.0,26.41202,26.17655
1,7,18,1,0.0,1.039281621833869,19.97493100084031,0.0,25.75252,29.11147
1,7,19,1,0.0,1.390215238508482,19.97493100084031,0.0,25.27649,32.89031
1,7,20,1,10.89472,2.1945342856498082,19.97493100084031,0.9442874,23.7572,41.95505
1,7,21,1,7.099547,1.759696990849824,11.652044829525622,1.008,23.46584,47.01043
1,7,22,1,4.785129,5.365861130595382,11.652044829525622,4.032,23.30124,46.94855
1,7,23,1,3.346691,0.011952882126928454,8.156431380667934,4.032,23.14225,45.84705
1,8,0,0,2.212694,0.011671451443924992,5.826022414762811,5.04,22.99909,47.83376
1,8,1,0,1.335075,0.004463604918361183,5.775677286443552,5.04,22.85913,48.65788
1,8,2,0,0.97677,0.008837769965460294,5.775677286443552,5.04,22.75467,43.62237
1,8,3,0,0.443727,0.014194828606221482,5.775677286443552,5.04,22.55979,37.68157
1,8,4,0,0.058999,0.0014589233272643293,5.775677286443552,5.04,22.2175,33.92516
1,8,5,0,0.0,1.4193474244738329,5.775677286443552,5.04,21.91679,30.01031
1,8,6,0,0.0,1.4721118824143926,9.241083658309684,5.04,21.61567,31.9218
1,8,7,0,0.0,1.164802895226985,9.241083658309684,5.04,21.45297,34.57269
1,8,8,0,0.0,0.007838819371126399,9.241083658309684,4.032,21.63628,34.20684
1,8,9,0,0.0,1.9552465255998468,11.881391494906644,3.009722,22.36762,27.62915
1,8,10,0,0.0,0.004493065890164307,11.881391494906644,0.0,23.1376,23.52048
1,8,11,0,0.0,0.006527638821879382,11.881391494906644,0.0,24.26526,24.12702
1,8,12,0,0.0,1.7303821604058494,11.881391494906644,0.0,25.03313,24.15562
1,8,13,0,0.0,0.927077111808471,13.36656446756921,1.618347,25.80306,24.23334
1,8,14,0,0.0,0.006481009854943341,13.36656446756921,2.993381,26.46754,24.76166
1,8,15,0,0.0,0.0058156923132761645,13.36656446756921,3.557843,26.84704,25.22838
1,8,16,0,0.0,0.009734894979863478,13.36656446756921,3.558891,27.01031,28.65385
1,8,17,0,0.0,0.006407506951465332,19.802319158177742,3.587382,26.84914,32.89858
1,8,18,0,0.0,4.792215446355177,19.802319158177742,3.223234,26.19546,36.54907
1,8,19,0,0.0,0.005802803457330022,19.802319158177742,4.024247,25.69073,38.3412
1,8,20,0,13.11144,0.01869884986067067,19.802319158177742,4.612274,23.87295,43.44503
1,8,21,0,9.069766,3.028551674370987,11.551354572887105,5.04,23.53496,46.62139
1,8,22,0,6.097044,1.47967645622745,11.551354572887105,5.04,23.3803,50.82715
1,8,23,0,4.187664,0.013987102435766622,8.085948201020972,5.04,23.23122,50.26807
1,9,0,0,2.526509,0.01630848164164225,5.775677286443552,5.04,23.06739,46.48357
1,9,1,0,2.170146,1.0247757150089463,5.739137407486394,5.04,22.96483,48.30408
1,9,2,0,1.392981,0.0072161556078092085,5.739137407486394,5.04,22.85178,47.77701
1,9,3,0,0.85941,0.008734006388784046,5.739137407486394,5.04,22.72986,41.32621
1,9,4,0,0.434202,0.021915081593151683,5.739137407486394,5.04,22.55684,39.10899
1,9,5,0,0.196704,3.271529662025587,5.739137407486394,5.04,22.36499,36.87775
1,9,6,0,0.035221,1.4331350318317044,9.182619851978231,5.04,22.11346,35.25349
1,9,7,0,0.010487,1.6223630657161905,9.182619851978231,5.04,21.95309,34.31851
1,9,8,0,0.0,1.5822097444628498,9.182619851978231,4.029261,22.05272,35.17847
1,9,9,0,0.0,1.4940178970547229,11.806223755170649,3.003204,22.62057,33.12649
1,9,10,0,0.0,0.011800199240422929,11.806223755170649,0.0,23.35446,31.40023
1,9,11,0,0.0,0.011600642341869317,11.806223755170649,0.0,24.35451,30.31517
1,9,12,0,0.0,1.9976905659259379,11.806223755170649,0.0,25.17612,24.94831
1,9,13,0,0.0,0.004058713164292118,13.282000766466242,1.58703,26.11101,22.27227
1,9,14,0,0.0,0.011591442099587118,13.282000766466242,2.86983,26.82979,25.00444
1,9,15,0,0.0,0.01213639938030076,13.282000766466242,3.430691,27.06875,29.61003
1,9,16,0,0.0,0.0025668082487575305,13.282000766466242,3.485611,27.30818,29.9762
1,9,17,0,0.0,0.012554185935195479,19.677039591951083,3.487754,26.93552,32.63082
1,9,18,0,0.0,0.013700238413833242,19.677039591951083,3.293909,26.15721,37.19048
1,9,19,0,0.0,3.632407094284695,19.677039591951083,4.074631,25.73972,39.67535
1,9,20,0,13.71275,1.4998948590016343,19.677039591951083,4.605657,23.94966,44.46558
1,9,21,0,9.632301,2.2461849662974016,11.478274814972789,5.04,23.60508,45.23437
1,9,22,0,6.294355,3.712387423346436,11.478274814972789,5.04,23.44909,49.41507
1,9,23,0,4.505747,0.022197244524345836,8.034792370480952,5.04,23.31459,47.30447
1,10,0,0,2.84394,1.0158833753269836,5.739137407486394,5.04,23.16146,44.37836
1,10,1,0,2.287598,0.0022136487198341605,5.836374439831158,5.04,23.04729,44.95268
1,10,2,0,1.593124,0.01260669816639343,5.836374439831158,5.04,22.9395,45.13904
1,10,3,0,0.41629,0.009851412183992393,5.836374439831158,5.04,22.6759,44.50802
1,10,4,0,0.643005,1.0459599152376302,5.836374439831158,5.04,22.63539,41.89963
1,10,5,0,0.179504,1.0225891714914814,5.836374439831158,5.04,22.41154,38.56423
1,10,6,0,0.016683,1.517530858631491,9.338199103729854,5.04,22.15263,34.01592
1,10,7,0,0.007475,2.5481691383285434,9.338199103729854,5.04,22.03471,33.16776
1,10,8,0,0.0,1.2700890610313165,9.338199103729854,4.029183,22.1448,33.05184
1,10,9,0,0.0,3.2951003348640415,12.006254191740007,2.998255,22.83778,31.28074
1,10,10,0,0.0,1.0104978019353936,12.006254191740007,0.0,23.71507,30.28695
1,10,11,0,0.0,0.005354867947482323,12.006254191740007,0.0,24.73802,30.87067
1,10,12,0,0.0,0.013179852681665053,12.006254191740007,0.0,25.43038,30.22713
1,10,13,0,0.0,0.7822841840730292,13.507034991373864,1.590227,26.09726,28.19245
1,10,14,0,0.0,0.9871811679775669,13.507034991373864,2.939591,26.85821,26.46172
1,10,15,0,0.0,0.010046103339271252,13.507034991373864,3.352113,27.36978,25.77021
1,10,16,0,0.0,0.021179815085935756,13.507034991373864,3.331644,27.40954,28.61315
1,10,17,0,0.0,0.013105664254642655,20.010423652900013,3.486771,27.17791,33.27306
1,10,18,0,0.0,2.170622013720481,20.010423652900013,3.136656,26.40525,39.02431
1,10,19,0,0.0,2.182706300353544,20.010423652900013,4.086247,25.75821,47.58831
1,10,20,0,13.76708,1.7690736467456623,20.010423652900013,4.645345,24.00415,56.58398
1,10,21,0,9.103308,1.7261456786721865,11.672748879662317,5.04,23.65467,55.09184
1,10,22,0,6.010382,3.665760977292281,11.672748879662317,5.04,23.49701,52.72608
1,10,23,0,4.670844,0.003178669779980374,8.170924215763621,5.04,23.36857,53.29343
1,11,0,0,3.156249,0.016389977541917015,5.836374439831158,5.04,23.2212,52.60135
1,11,1,0,1.901059,0.020670872442487536,6.100032530150968,5.04,23.0734,48.09961
1,11,2,0,0.9921,0.011450490525596536,6.100032530150968,5.04,22.91907,42.37512
1,11,3,0,0.353593,0.01904676454571319,6.100032530150968,5.04,22.67969,38.62212
1,11,4,0,0.145025,0.007876377653497909,6.100032530150968,5.04,22.47114,36.14901
1,11,5,0,0.071422,1.8634105854508367,6.100032530150968,5.04,22.31271,33.69495
1,11,6,0,0.0,1.465839564888742,9.76005204824155,5.04,22.0528,35.40437
1,11,7,0,0.0,0.012977135493901013,9.76005204824155,5.04,21.88501,34.91281
1,11,8,0,0.0,1.583381564347518,9.76005204824155,4.02987,22.07348,33.60212
1,11,9,0,0.0,1.6355217461592413,12.548636467709946,2.994122,22.91379,31.22201
1,11,10,0,0.0,0.015752826794742315,12.548636467709946,0.0,23.70656,30.14197
1,11,11,0,0.0,0.004741369650718375,12.548636467709946,0.0,24.53015,30.20471
1,11,12,0,0.0,0.013507695410864048,12.548636467709946,0.0,25.41658,28.66826
1,11,13,0,0.0,1.60702659071383,14.117215007824543,1.540405,26.34321,27.32412
1,11,14,0,0.0,0.0031141125654790104,14.117215007824543,2.843972,26.87679,27.55714
1,11,15,0,0.0,0.011519380274577093,14.117215007824543,3.454394,27.12008,27.80057
1,11,16,0,0.0,0.015202416345445236,14.117215007824543,3.451346,27.31875,31.71923
1,11,17,0,0.0,0.01543741815176436,20.91439411284991,3.534747,26.88849,32.99588
1,11,18,0,0.0,3.3378884535414803,20.91439411284991,3.296251,26.16064,37.18058
1,11,19,0,0.0,2.857498903146863,20.91439411284991,4.080285,25.73213,43.15762
1,11,20,0,13.14734,0.815230937465732,20.91439411284991,4.617981,23.96511,51.20389
1,11,21,0,8.714534,1.6150049962404185,12.200065060301936,5.04,23.62319,53.36365
1,11,22,0,6.042993,6.249408280697855,12.200065060301936,5.04,23.4747,52.92258
1,11,23,0,4.556728,0.013962515153506602,8.540045542211354,5.04,23.35149,48.74413
1,12,0,0,2.243129,0.007688176078030511,6.100032530150968,5.04,23.16673,48.63422
1,12,1,0,1.050532,0.006314066437901904,5.2248561333847094,5.04,22.97797,50.09824
1,12,2,0,0.461048,0.017369583699988807,5.2248561333847094,5.04,22.77659,41.75931
1,12,3,0,0.221659,0.017412776704926858,5.2248561333847094,5.04,22.59037,32.21535
1,12,4,0,0.079223,0.011750380115592481,5.2248561333847094,5.04,22.41819,32.4482
1,12,5,0,0.036316,2.2566463113821436,5.2248561333847094,5.04,22.27225,33.85287
1,12,6,0,0.002857,1.7543457765435118,8.359769813415536,5.04,22.12922,35.11807
1,12,7,0,0.0,0.8797275650340178,8.359769813415536,5.04,21.84317,41.7798
1,12,8,0,0.0,1.8879813248448465,8.359769813415536,4.032,21.76735,47.82679
1,12,9,0,0.0,1.7546200042044566,10.748273864091455,3.012255,22.61233,44.93494
1,12,10,0,0.0,0.0029536952977953146,10.748273864091455,0.0,23.52388,42.00602
1,12,11,0,0.0,0.004353100887715823,10.748273864091455,0.0,24.54804,36.2891
1,12,12,0,0.0,1.7869633149791992,10.748273864091455,0.0,25.2236,32.58862
1,12,13,0,0.0,0.00750581558399315,12.091807224857085,1.608154,25.93085,28.81103
1,12,14,0,0.0,0.009846605978039704,12.091807224857085,2.989921,26.59816,26.757
1,12,15,0,0.0,0.012219058045977596,12.091807224857085,3.496746,27.08591,26.33422
1,12,16,0,0.0,0.007320819047167953,12.091807224857085,3.449247,27.19905,28.92409
1,12,17,0,0.0,0.003682041000921209,17.91378977348576,3.602896,26.83766,35.19079
1,12,18,0,0.0,1.645938219147147,17.91378977348576,3.29975,26.1282,39.31831
1,12,19,0,0.0,0.01478534540282987,17.91378977348576,4.115247,25.59,41.71019
1,12,20,0,12.29901,4.504973994497042,17.91378977348576,4.65642,23.90311,48.14679
1,12,21,0,8.255686,1.396669295324866,10.449712266769419,5.04,23.57843,51.63529
1,12,22,0,5.601759,3.2572199122379346,10.449712266769419,5.04,23.42286,56.49538
1,12,23,0,4.321456,0.008647590689077014,7.3147985867385925,5.04,23.28451,55.75321
1,13,0,1,2.720841,0.01035660822988878,5.2248561333847094,5.04,23.13254,52.59765
1,13,1,1,2.157476,0.01306541562507673,5.509198612223508,5.04,23.02331,51.47163
1,13,2,1,1.482406,0.010053902647988588,5.509198612223508,5.04,22.92351,51.61573
1,13,3,1,0.977177,0.015469576831206349,5.509198612223508,5.04,22.81683,50.67683
1,13,4,1,0.411382,0.012582857028987817,5.509198612223508,5.04,22.63175,49.40411
1,13,5,1,0.082425,3.1198032447979718,5.509198612223508,5.04,22.34331,47.58566
1,13,6,1,0.0,3.166827138870785,8.814717779557613,5.04,22.02305,45.189
1,13,7,1,0.0,1.2602521210051594,8.814717779557613,5.04,21.83868,45.98022
1,13,8,1,0.0,1.5304571268971732,8.814717779557613,5.03716,22.06127,43.5722
1,13,9,1,0.0,2.3531517851903554,11.333206875782674,4.984561,22.84416,39.63357
1,13,10,1,0.0,0.007096275959094605,11.333206875782674,4.830482,23.65699,36.51428
1,13,11,1,0.0,0.007000161687523876,11.333206875782674,4.305229,24.76302,31.36651
1,13,12,1,0.0,0.009860997707401207,11.333206875782674,3.49561,25.36054,25.9309
1,13,13,1,0.0,0.005613953292678221,12.749856815541117,2.413386,25.9119,23.88853
1,13,14,1,0.0,0.012538260906025925,12.749856815541117,1.557085,26.15463,24.54733
1,13,15,1,0.0,0.0061848188793549915,12.749856815541117,0.7802585,26.51248,26.39782
1,13,16,1,0.0,0.011688027643954416,12.749856815541117,0.0,26.62603,26.44502
1,13,17,1,0.0,0.01513662408343798,18.888678126304455,0.0,26.3159,28.43248
1,13,18,1,0.0,1.2149068458601513,18.888678126304455,0.0,25.50416,33.54612
1,13,19,1,0.0,1.4946395098521863,18.888678126304455,0.0,24.94876,36.86071
1,13,20,1,6.904419,4.131283223973898,18.888678126304455,0.9617584,23.71379,44.45479
1,13,21,1,4.425746,3.328821959196198,11.018397224447016,1.008,23.41831,47.51312
1,13,22,1,3.537487,3.214230283788121,11.018397224447016,4.032,23.27006,48.84875
1,13,23,1,2.480163,0.013725849190653549,7.712878057112911,4.032,23.12716,49.43171
1,14,0,1,2.063185,0.01334153090817302,5.509198612223508,5.04,23.0184,49.64616
1,14,1,1,0.644926,0.017366914417924813,6.169005323109716,5.04,22.77822,50.88362
1,14,2,1,0.250335,0.01579935866490281,6.169005323109716,5.04,22.5243,52.08262
1,14,3,1,0.128634,0.006607319628529904,6.169005323109716,5.04,22.35703,52.62844
1,14,4,1,0.059233,0.02208197764831034,6.169005323109716,5.04,22.19584,53.08298
1,14,5,1,0.005086,0.019361611045724727,6.169005323109716,5.04,22.04189,51.92905
